4.949400000000000000e+04,4.000000000000000000e+00,3.000000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.949400000000000000e+04,1.000000000000000000e+00,2.400000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.949400000000000000e+04,1.500000000000000000e+01,3.300000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00
4.953300000000000000e+04,3.900000000000000000e+01,2.000000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00
4.951000000000000000e+04,2.300000000000000000e+01,5.500000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.951000000000000000e+04,3.300000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+00
4.947900000000000000e+04,3.100000000000000000e+01,3.400000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.943500000000000000e+04,4.400000000000000000e+01,2.800000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.941500000000000000e+04,2.000000000000000000e+01,2.700000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.939800000000000000e+04,1.700000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.941800000000000000e+04,2.000000000000000000e+01,1.200000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
4.940400000000000000e+04,1.400000000000000000e+01,2.400000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.938500000000000000e+04,1.900000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.938500000000000000e+04,1.500000000000000000e+01,2.300000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.938500000000000000e+04,8.000000000000000000e+00,3.600000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+00
4.938500000000000000e+04,0.000000000000000000e+00,3.400000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+00
4.938500000000000000e+04,2.100000000000000000e+01,3.600000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00
4.939900000000000000e+04,1.400000000000000000e+01,3.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00
4.942900000000000000e+04,3.000000000000000000e+01,1.600000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00
4.942900000000000000e+04,1.100000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00
4.942900000000000000e+04,8.000000000000000000e+00,2.100000000000000000e+01,2.100000000000000000e+01,3.000000000000000000e+00
4.942300000000000000e+04,6.000000000000000000e+00,4.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
4.937800000000000000e+04,4.500000000000000000e+01,2.400000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.933400000000000000e+04,4.400000000000000000e+01,7.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00
4.937900000000000000e+04,4.500000000000000000e+01,1.800000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00
4.937600000000000000e+04,3.000000000000000000e+00,2.600000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.937600000000000000e+04,3.900000000000000000e+01,3.200000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.940200000000000000e+04,2.600000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00
4.945100000000000000e+04,4.900000000000000000e+01,1.600000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00
4.944400000000000000e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.941200000000000000e+04,3.200000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.945800000000000000e+04,4.600000000000000000e+01,1.600000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00
4.950600000000000000e+04,4.800000000000000000e+01,1.800000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00
4.950600000000000000e+04,7.000000000000000000e+00,2.300000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00
4.949800000000000000e+04,8.000000000000000000e+00,2.500000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.949800000000000000e+04,4.700000000000000000e+01,2.800000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.952100000000000000e+04,2.300000000000000000e+01,1.600000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00
4.948600000000000000e+04,3.500000000000000000e+01,1.500000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.948000000000000000e+04,6.000000000000000000e+00,2.300000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.947100000000000000e+04,9.000000000000000000e+00,1.100000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
4.947700000000000000e+04,6.000000000000000000e+00,1.900000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00
4.947700000000000000e+04,3.000000000000000000e+00,2.300000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00
4.946600000000000000e+04,1.100000000000000000e+01,1.500000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.944100000000000000e+04,2.500000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.942100000000000000e+04,2.000000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.938400000000000000e+04,3.700000000000000000e+01,2.200000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
4.937900000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.937900000000000000e+04,1.400000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,3.000000000000000000e+00
4.942200000000000000e+04,4.300000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
4.940400000000000000e+04,1.800000000000000000e+01,4.200000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.936500000000000000e+04,3.900000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.936500000000000000e+04,4.000000000000000000e+01,3.200000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+00
4.936500000000000000e+04,4.300000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00
4.933400000000000000e+04,3.100000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.932300000000000000e+04,1.100000000000000000e+01,9.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00
4.928500000000000000e+04,3.800000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.924000000000000000e+04,4.500000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+00
4.926800000000000000e+04,2.800000000000000000e+01,2.000000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
4.922400000000000000e+04,4.400000000000000000e+01,2.900000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.922400000000000000e+04,3.000000000000000000e+00,2.100000000000000000e+01,2.100000000000000000e+01,3.000000000000000000e+00
4.926000000000000000e+04,3.600000000000000000e+01,1.200000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
4.924300000000000000e+04,1.700000000000000000e+01,2.400000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.925200000000000000e+04,9.000000000000000000e+00,1.600000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
4.923000000000000000e+04,2.200000000000000000e+01,3.500000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.926900000000000000e+04,3.900000000000000000e+01,1.800000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00
4.926100000000000000e+04,8.000000000000000000e+00,3.300000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.925700000000000000e+04,4.000000000000000000e+00,3.400000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.928800000000000000e+04,3.100000000000000000e+01,1.300000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+00
4.924500000000000000e+04,4.300000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.922700000000000000e+04,1.800000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.922700000000000000e+04,6.000000000000000000e+00,5.400000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+00
4.922700000000000000e+04,5.000000000000000000e+00,5.900000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.923900000000000000e+04,1.200000000000000000e+01,9.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00
4.922200000000000000e+04,1.700000000000000000e+01,1.500000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.922000000000000000e+04,2.000000000000000000e+00,2.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.921400000000000000e+04,6.000000000000000000e+00,7.100000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.923400000000000000e+04,2.000000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00
4.919000000000000000e+04,4.400000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.916500000000000000e+04,2.500000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00
4.911800000000000000e+04,4.700000000000000000e+01,2.800000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.908200000000000000e+04,3.600000000000000000e+01,5.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00
4.903300000000000000e+04,4.900000000000000000e+01,4.100000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.901100000000000000e+04,2.200000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+00
4.905700000000000000e+04,4.600000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
4.905700000000000000e+04,2.400000000000000000e+01,3.300000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+00
4.901200000000000000e+04,4.500000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.000000000000000000e+00
4.897400000000000000e+04,3.800000000000000000e+01,2.300000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
4.900200000000000000e+04,2.800000000000000000e+01,1.800000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
4.900200000000000000e+04,2.900000000000000000e+01,4.700000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.898700000000000000e+04,1.500000000000000000e+01,3.800000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.901900000000000000e+04,3.200000000000000000e+01,2.000000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
4.903100000000000000e+04,1.200000000000000000e+01,1.500000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00
4.898800000000000000e+04,4.300000000000000000e+01,3.400000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.896600000000000000e+04,2.200000000000000000e+01,3.600000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.896600000000000000e+04,4.000000000000000000e+00,4.400000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+00
4.896600000000000000e+04,0.000000000000000000e+00,2.200000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+00
4.896600000000000000e+04,8.000000000000000000e+00,3.200000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+00
4.897700000000000000e+04,1.100000000000000000e+01,1.900000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00
4.894600000000000000e+04,3.100000000000000000e+01,1.100000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.894600000000000000e+04,1.300000000000000000e+01,5.900000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.893800000000000000e+04,8.000000000000000000e+00,7.000000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.891400000000000000e+04,2.400000000000000000e+01,2.300000000000000000e+01,2.600000000000000000e+01,2.000000000000000000e+00
4.887900000000000000e+04,3.500000000000000000e+01,4.600000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.887900000000000000e+04,1.100000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00
4.887900000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00
4.887900000000000000e+04,1.700000000000000000e+01,3.000000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.883400000000000000e+04,4.500000000000000000e+01,2.700000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.882600000000000000e+04,8.000000000000000000e+00,1.300000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.882600000000000000e+04,4.000000000000000000e+00,2.800000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.882900000000000000e+04,3.000000000000000000e+00,1.700000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00
4.882300000000000000e+04,6.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00
4.878000000000000000e+04,4.300000000000000000e+01,3.900000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.880000000000000000e+04,2.000000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00
4.877500000000000000e+04,2.500000000000000000e+01,4.300000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
4.880800000000000000e+04,3.300000000000000000e+01,1.600000000000000000e+01,2.600000000000000000e+01,1.000000000000000000e+00
4.879400000000000000e+04,1.400000000000000000e+01,1.400000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.874700000000000000e+04,4.700000000000000000e+01,2.200000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.874100000000000000e+04,6.000000000000000000e+00,8.000000000000000000e+00,2.100000000000000000e+01,2.000000000000000000e+00
4.874100000000000000e+04,9.000000000000000000e+00,1.900000000000000000e+01,1.900000000000000000e+01,3.000000000000000000e+00
4.877800000000000000e+04,3.700000000000000000e+01,1.800000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00
4.876600000000000000e+04,1.200000000000000000e+01,2.200000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.871900000000000000e+04,4.700000000000000000e+01,1.500000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.871900000000000000e+04,1.500000000000000000e+01,5.100000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.869000000000000000e+04,2.900000000000000000e+01,1.400000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.869000000000000000e+04,3.600000000000000000e+01,3.000000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.870200000000000000e+04,1.200000000000000000e+01,2.000000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
4.868400000000000000e+04,1.800000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.868400000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+00
4.866500000000000000e+04,1.900000000000000000e+01,2.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00
4.870700000000000000e+04,4.200000000000000000e+01,2.100000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
4.867000000000000000e+04,3.700000000000000000e+01,1.300000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00
4.869100000000000000e+04,2.100000000000000000e+01,2.000000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00
4.866800000000000000e+04,2.300000000000000000e+01,3.700000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+00
4.866700000000000000e+04,1.000000000000000000e+00,1.700000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00
4.866700000000000000e+04,1.000000000000000000e+01,3.600000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00
4.865700000000000000e+04,1.000000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00
4.864700000000000000e+04,1.000000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
